titulo,Don Segundo Sombra,Martín Fierro,El túnel,Cien años de soledad,Rayuela,Fervor de Buenos Aires,Sobre héroes y tumbas,El Aleph,Las fuerzas extrañas,La casa de los espiritus,El coronel no tiene quien le escriba,Pedro Páramo,El amor en los tiempos del cólera,La tregua,Los pasos perdidos,Los ríos profundos,Zama,Las intermitencias de la muerte,Memorias de mis putas tristes,El perfume,La sombra del viento,La metamorfosis,1984,Crónica de una muerte anunciada,Fahrenheit 451,Ensayo sobre la ceguera,La colmena,El viejo y el mar,Madame Bovary,Ana Karenina,La guerra y la paz,Los miserables,Matar a un ruiseñor,Orgullo y prejuicio,El gran Gatsby,Drácula,Frankenstein,El extranjero,La náusea,El camino de los reyes,Palabras radiantes,El héroe de las eras,El imperio final,Juramentada,El aliento de los dioses,El Ritmo de la Guerra,El alma del emperador,El líder que no tenía cargo,Los secretos de la mente millonaria,Cómo ganar amigos e influir sobre las personas,Los 7 hábitos de la gente altamente efectiva,Piense y hágase rico,Hábitos atómicos,El poder del ahora,Tus zonas erróneas,La magia del orden,El monje que vendió su Ferrari,Despierta tu héroe interior,Vivir con abundancia,Dune,Fundación,Neuromante,Snow Crash,La carretera,Un mundo feliz,El hombre en el castillo,El nombre de la rosa,La trilogía de Nueva York,La verdad sobre el caso Harry Quebert,Mujercitas,La insoportable levedad del ser,El diario de Ana Frank,Steve Jobs,El hombre que amaba a los perros,Los detectives salvajes,La broma infinita,Hijos de la medianoche,El arte de la guerra,Sapiens,Homo Deus,Educada,El código de la manifestación,El poder de la disciplina,Los cuatro acuerdos,El marciano,El problema de los tres cuerpos,Hyperion,El hombre invisible,La isla del doctor Moreau,Ubik,La mano izquierda de la oscuridad,Cuentos completos,It,El resplandor,El exorcista,Cementerio de animales,La chica del tren,Perdida,El silencio de los corderos,Los hombres que no amaban a las mujeres,La catedral del mar,La ladrona de libros,Patria,El príncipe,La República,Meditaciones,Más allá del bien y del mal,El segundo sexo,Atrévete a no gustar,Vendes o vendes,Los secretos de la felicidad auténtica,La vaca,Piensa como un monje,El camino del artista,La buena suerte,Tus tres superpoderes para lograr una vida extraordinaria,El poder sin límites,Gente tóxica
La mano izquierda de la oscuridad,-0.7479635733218806,-0.9772335140852527,0.8920366414453669,0.39687623045986736,0.35963937504795934,-0.7767036228362504,0.5341604995004464,-0.6277331054857626,-0.09569671762187937,0.3452843206000881,-0.5018357041290146,0.4308158306208795,0.671253993407485,-0.6746787130283673,0.8858590329913739,0.3325007075101621,0.10537446930485718,0.09080029504049382,-0.47776105014498516,0.596636554276824,0.24882424520580018,-0.48615397346543,0.9280444273783175,-0.5429672926956339,0.48023947409581613,0.35048791163340215,-0.05960631246263245,-0.5263555792824675,0.027843704230007038,0.4813695952747129,0.17650696729639617,0.28453522929907576,0.4509809065266552,0.6858935908802017,-0.5855807773415084,0.11981202764220476,-0.6403285841942808,0.30153953222367874,0.6661692772854131,0.40263359925739783,0.36052025105902114,0.25310855921335057,0.19087640880194093,0.2915555126802807,0.23191219470273844,0.28453522929907576,-0.48229306795506754,-0.6721741062069222,-0.48229306795506754,-0.43233888342016724,0.39687623045986736,-0.7021132919241846,-0.24234343218289522,0.4593612540341991,-0.677772177024978,-0.851804170745473,-0.552888993665858,-0.6721741062069222,-0.851804170745473,0.6240567211240242,0.5422444218469192,0.6705877480251182,0.4056607637738833,-0.029138315486636066,0.34808642287528874,-0.09643313091917408,0.5816614351663317,-0.13732177498748016,-0.09624066800585752,-0.9822424349538319,0.039070111807338305,-0.25784796523953757,0.16923508530153,0.7666672246746978,0.6136896527024658,0.12394936998915235,0.4767207223898796,-0.6295577320360025,0.3355358800940734,0.6058834478650321,0.42074987540871,-0.5682482046336378,-0.6248723738605136,-0.46016118494803654,0.42881701842791337,0.979755321923482,0.9323701395047179,-0.6449155700672381,-0.5786103700270369,0.32298554219087044,1.0,0.3696223626270408,0.1557174395199867,0.1814168238796534,0.31606050906750854,0.6858935908802017,-0.14787361615618905,-0.18253903172668817,0.6956869647587172,-0.09624066800585752,0.05940594409699118,0.3521332979581018,0.17656455960109813,-0.537035401000624,0.9251809875922891,0.4576637200931145,0.9992514018008496,0.44644443673357403,-0.677772177024978,-0.7174319027060498,-0.7256145775310316,-0.8155888136170867,-0.7479635733218806,-0.677772177024978,-0.8729642176149844,-0.6372278707470249,0.6058834478650321,-0.8625359296536065
Cuentos completos,-0.5350127585855555,-0.555692230404883,0.10778974287999135,0.4624441265885425,0.23599712912681783,-0.8721075908768767,0.42477946607709466,-0.6830042444821771,-0.48894722386553063,-0.43140757711507316,-0.8628076919727797,-0.5684155615076494,0.5493605705423644,-0.8649741202322941,0.30874201214278857,-0.7086768134023931,-0.7063464617760602,-0.6724509751643719,-0.8823445783160647,-0.2646914494023554,0.767204723579822,-0.9778776715073612,0.43189924729952306,-0.9687741611581399,-0.49418468569288465,-0.5029710383341046,-0.48844689275726444,-0.958074572900764,-0.5020416530241107,0.9670166709352004,0.9763066536901529,0.9885462361406413,0.18028194753703367,0.48746747635894755,-0.9298383319907889,0.3567689084424355,-0.6710013119536385,-0.7697736309964328,0.010479355974684409,0.9758175276870602,0.9439675714183643,0.7617119659749112,0.7370058458350669,0.9628461705043305,0.7876147710038269,0.9885462361406413,-0.786203926463189,-0.9281435879018018,-0.786203926463189,-0.2981882237872783,0.4624441265885425,-0.6017473700854935,-0.10077352361140025,-0.03331120952671256,-0.631331468261185,-0.7988758767044946,-0.7432406238306078,-0.9281435879018018,-0.7988758767044946,0.8585300735379745,-0.38406031913037547,-0.06906657699519729,0.11311809186244036,-0.5702635250538594,-0.6263900705992875,-0.4868736230799383,0.33182242512525506,-0.3605863853251171,0.7075317360183969,-0.2280049858720221,-0.5350200230217376,-0.054386087194837764,0.8475031192489781,0.846290781097155,0.7586572065751124,0.6159452370759745,0.5123293578105025,-0.5725240176214117,0.6247557834707386,0.7127704266889489,0.37003821492626754,-0.7322559908658979,-0.9466469618651474,-0.7974166629353799,0.33145143717978864,0.5423698469307084,0.6700725352973671,-0.9393732946107253,-0.9336892157232215,-0.7343533744392604,0.3696223626270408,1.0,0.9711307292177036,0.7502289358751614,-0.2411648664837669,0.48746747635894755,-0.3240236887171997,-0.03273450766846026,0.1117489504944193,0.7075317360183969,0.9487983896047704,0.5878356516637738,0.8416704765481429,-0.9699472752567465,0.47616190506529965,0.08990869060583007,0.3345179578967581,0.8447009891314236,-0.631331468261185,-0.9056863013268528,-0.5696272377453709,-0.7992553111992701,-0.5350127585855555,-0.631331468261185,-0.7715508375501756,-0.896147606288621,0.7127704266889489,-0.7854979031391657
It,-0.4474247311345413,-0.35465901663669835,-0.059391363512948846,0.3147259338740193,0.2532705950335177,-0.7382618106238242,0.40078157590648605,-0.6328922784389154,-0.41225194933708675,-0.469187840194047,-0.7505077591441827,-0.7455729290164661,0.35982626074308643,-0.7254654484535495,0.16229749883931083,-0.7998223912022998,-0.7162494474532974,-0.6716268730687839,-0.7791534656245281,-0.4785426939395247,0.6922721646591152,-0.9355673146793816,0.20427905381894265,-0.9113700044341616,-0.6832610404308559,-0.5534712605553864,-0.42066238986485405,-0.8690716773008472,-0.45839799162148953,0.9305855033986299,0.9997411534639445,0.9672999635138503,-0.00036212547378345293,0.289346810972146,-0.8212945054819383,0.438243860219009,-0.6173133592585671,-0.8761659409910413,-0.07895092465040253,0.9174087094499728,0.8825827389726129,0.6847963677007461,0.6711156852921975,0.9253411324586535,0.7204630005653777,0.9672999635138503,-0.7738444183000173,-0.8347733955151514,-0.7738444183000173,-0.2984274054034047,0.3147259338740193,-0.5294806168326227,-0.14195121122921062,-0.22534867688127216,-0.5666141556883734,-0.6395344614705769,-0.713269110605857,-0.8347733955151514,-0.6395344614705769,0.7241855280443468,-0.5870652620581269,-0.16821280453552764,0.11114718928264117,-0.5205934907176244,-0.700236903633007,-0.40975740409418326,0.2907105800303454,-0.26042104750749556,0.8277403194354731,0.0012484119671216925,-0.498631907951582,-0.08874744852762548,0.8086038868524241,0.6947794446751558,0.7100868227962233,0.6968268513283918,0.5061780013554047,-0.5228813132616407,0.5085291148736211,0.5547681890690049,0.20898055899502554,-0.6982890041422075,-0.8667421936249173,-0.7903529261214698,0.16561352480324462,0.3479923726586841,0.4980756986382441,-0.853809435964078,-0.827482176455414,-0.8314732575283497,0.1557174395199867,0.9711307292177036,0.9999999999999999,0.6889614036328395,-0.2470378573501513,0.289346810972146,-0.21802543434540464,0.1018740152771414,-0.11226632834853802,0.8277403194354731,0.9862825708467805,0.4633472729312775,0.79951075505355,-0.9141373778536337,0.25264653089832273,-0.09685904413596595,0.11783649382389222,0.8377888099597159,-0.5666141556883734,-0.7990415158112908,-0.4897158775548218,-0.6745541265183232,-0.4474247311345413,-0.5666141556883734,-0.604492696146123,-0.7699282233438817,0.5547681890690049,-0.6222810740376484
El resplandor,0.05326542760440469,-0.35384839893476155,-0.26436049766680014,0.8786921526329678,-0.4582594937530616,-0.615596620946916,-0.251674612364892,-0.07327500842787288,-0.9428087550062104,-0.8501096933468193,-0.931077281982602,-0.20473076752236172,0.7954653581189424,-0.8220143029507361,-0.15679275672033532,-0.7919682146954455,-0.9545114523125076,-0.9626034275712076,-0.9333927664071799,0.12225774403561138,0.9976101452966445,-0.6150006778228405,0.47378021216510313,-0.609657401263517,-0.11992573407275199,-0.8570044709363686,-0.9433726915843265,-0.8423357977363056,-0.9448740553071291,0.5700047374137572,0.6965234127408797,0.8311440804273643,0.6753821964096511,0.7554416864330685,-0.8405654081026873,-0.34104220544804337,-0.061783602617032134,-0.7066659516563834,-0.5237036412895674,0.8671033844991625,0.922288002969911,0.9972822647890247,0.9996473354992186,0.8999681608432368,0.99771365091457,0.8311440804273643,-0.1881185485610711,-0.5850348421997024,-0.1881185485610711,0.3928621980355828,0.8786921526329678,-0.00018321233179714654,0.5807330824504382,0.484882092040584,-0.025611549507141257,-0.5737279673006278,-0.13596863557875988,-0.5850348421997024,-0.5737279673006278,0.8662812171012659,-0.00033229414032437605,-0.5593485536084559,-0.5519090423409064,-0.96906544352033,-0.8395952266343386,-0.9419576016368474,-0.32688153692491906,-0.8792075023126713,0.1835419846687852,-0.14880726911115547,-0.9537257460564651,0.6159378362815606,0.9833534742086044,0.7233659255405017,0.17696712468777412,-0.035676592257444364,-0.1707761156943116,0.0645706922195499,0.9616979391455005,0.8864548116826684,0.8190241977787416,-0.12379709930394006,-0.5963199576292133,-0.2033299678677062,0.7919713521001664,0.2879884577257809,0.36821935652987536,-0.5918928086826113,-0.8411482694844892,-0.7651251526094338,0.1814168238796534,0.7502289358751614,0.6889614036328395,1.0000000000000002,-0.7921392424179041,0.7554416864330685,-0.8574961118767295,-0.6472686162831908,0.46903217482291687,0.1835419846687852,0.7694963605458701,0.945788173036223,0.9861284980973222,-0.6103546099838304,0.5032407291747959,0.5983040361156443,0.1599774021218363,0.28223247864135065,-0.025611549507141257,-0.5712625695964796,0.02616109976982037,-0.3990687314714425,0.05326542760440469,-0.025611549507141257,-0.5576250491316631,-0.832586182418411,0.8864548116826684,-0.5658702427796077
El exorcista,-0.6516450843930425,-0.19812880687023296,0.7066201570577035,-0.7447246325702417,0.8741771063668035,0.01271762907725801,0.7761338444181516,-0.5390527175562071,0.9099364433173809,0.9654043183497003,0.525922556007997,0.04905071402800038,-0.4906552711057099,0.32412307760453346,0.6896006573290376,0.707809237893779,0.8519664084069279,0.8795692703583873,0.5243237168162536,-0.13855194721928432,-0.7564755210563293,0.038198901224562126,-0.05563035987570094,0.018606311183102343,-0.00042553796149808306,0.930730624431444,0.922620186242196,0.3396483167030656,0.9441183025030603,0.013089685374580683,-0.2470939710635032,-0.3832545258290098,-0.6368109293970151,-0.4721627805089328,0.3361876193354499,0.7181582494590028,-0.5507306562261464,0.5457535377512576,0.9163350932301283,-0.40107135875929667,-0.5081382689331659,-0.7581536166240823,-0.7970337280728271,-0.4887028449208018,-0.7490794592635356,-0.3832545258290098,-0.4053942330664029,-0.02983717662318257,-0.4053942330664029,-0.8503025373026549,-0.7447246325702417,-0.608362394581666,-0.913032433683491,-0.5170230441264174,-0.5855802924636829,-0.020476276346767908,-0.47003243777961173,-0.02983717662318257,-0.020476276346767908,-0.4032813101611893,-0.06921339244189009,0.9145004304422991,0.9351855292484405,0.9145147371690215,0.8283731527940815,0.9098879015929747,0.8321601714731357,0.8937191714251053,0.17522669306350758,-0.2635915766236492,0.9385145094274275,-0.9352648643621707,-0.712111978218448,-0.1754321480809505,0.44497802421406024,0.4788929767219627,0.7059145147051397,-0.6523908651656363,-0.7714616634290478,-0.5285900060956413,-0.7165818964623775,-0.4841503470359553,-0.01139480964347617,-0.3852057423232332,-0.7026056555164597,0.27790211399428544,0.2373356116613242,-0.019098896882745638,0.33675658063225294,0.6527851897945948,0.31606050906750854,-0.2411648664837669,-0.2470378573501513,-0.7921392424179041,1.0000000000000002,-0.4721627805089328,0.8847472239201699,0.7797105329631733,-0.3276789522235998,0.17522669306350758,-0.3991526205255177,-0.7684729386651993,-0.7171452454708279,0.020695382991047753,-0.06751904270121711,-0.589796361631732,0.3219611786341559,0.30610814146435167,-0.5855802924636829,-0.04840945826936273,-0.6304776965538181,-0.24092896752340612,-0.6516450843930425,-0.5855802924636829,-0.031290857979491875,0.33039176530738035,-0.5285900060956413,-0.025856137854172078
Cementerio de animales,-0.17165196877955757,-0.7466773908757159,0.2897335365366777,0.9399271554673578,-0.35795664335791094,-0.7035670341983429,-0.1245110898387756,-0.1372365050180974,-0.7808339018284438,-0.4064298723686088,-0.8456454162656754,0.4045258347590307,0.9971383657507668,-0.8517291191006751,0.28606948427572604,-0.20037952278575263,-0.5310138268591449,-0.5685576461746613,-0.8203015829247849,0.6938016497119576,0.7908094456054401,-0.44018615359831315,0.9064002512246343,-0.4795381600517544,0.4865800466028057,-0.3701768258369254,-0.756371971279801,-0.7170849731007773,-0.689002887253439,0.39582896918439314,0.30896426717914044,0.5187138409740103,0.9223099655343815,1.0000000000000002,-0.7725081095824424,-0.4709156135938265,-0.14073981928111115,-0.09894341045310467,-0.08578890618664009,0.6462747794106678,0.6921279609926225,0.7965290744286385,0.7690678396233972,0.6098894876984883,0.7676944067056738,0.5187138409740103,-0.09781597917426833,-0.567081317541791,-0.09781597917426833,0.27315879008440463,0.9399271554673578,-0.15822722915610224,0.49309836426292464,0.8478501609199055,-0.1512706915075383,-0.753241374291713,-0.11674262050370664,-0.567081317541791,-0.753241374291713,0.8660639299329754,0.5938672047040148,-0.07570326604279402,-0.3552080298583384,-0.7163360107079206,-0.28500666184119416,-0.7816144060604994,-0.1180881280718471,-0.8149603774422929,-0.2692452979550547,-0.7181173358469916,-0.6720326084819401,0.4932171775327968,0.6753775321782173,0.823551797250236,0.19370117345857807,-0.2929410207920644,-0.12895143698381473,-0.05586385151153719,0.8933640538728269,0.9554823220455343,0.9457060944977604,-0.1209081436827159,-0.5353879298959234,-0.09194825735293188,0.9445504867660025,0.6870049400059938,0.6665873399785925,-0.548872926742404,-0.7660831693335054,-0.16471131985212725,0.6858935908802017,0.48746747635894755,0.289346810972146,0.7554416864330685,-0.4721627805089328,1.0000000000000002,-0.8200069162146292,-0.7865916000681933,0.9164499644154471,-0.2692452979550547,0.31836945965904767,0.9089177850517488,0.6866673899278132,-0.47545122071749746,0.9105677858135258,0.8966914056400933,0.6824821042606253,0.13850673154694712,-0.1512706915075383,-0.5969394520591532,-0.1650474684252305,-0.5450152304216073,-0.17165196877955757,-0.1512706915075383,-0.7664579000811531,-0.819155774787404,0.9554823220455343,-0.7600003853047784
La chica del tren,-0.37852749995592866,0.23800784619810658,0.30014362393657007,-0.9634364647039724,0.7907056277090865,0.31442426713609983,0.615237623159391,-0.341937248263762,0.9759404055851955,0.8044299178661353,0.7258047156637223,-0.26074889752011043,-0.8235265924308406,0.5995095233215132,0.3131230335620391,0.49156874661314204,0.7727671563832078,0.815558924999271,0.7082149934940787,-0.5130389731316088,-0.8529169483584245,0.1692057406467566,-0.5053450117866551,0.18004365243734055,-0.3312069297989613,0.7537459729106576,0.9701959126863258,0.5226385574722607,0.9441275662885104,-0.11218716768649223,-0.22867884359926446,-0.43427489736151176,-0.9147633549957395,-0.8200069162146292,0.5550663073192886,0.7680458501151943,-0.34613338111077985,0.32311420809169517,0.6381839936367465,-0.5197851020374775,-0.6180947635853224,-0.8578497615347251,-0.8698382541258654,-0.5567056838041852,-0.8327815445235446,-0.43427489736151176,-0.28981508874729495,0.2032483768651656,-0.28981508874729495,-0.7338097246433042,-0.9634364647039724,-0.36564114014804194,-0.8779777986048641,-0.8186321931733925,-0.35819418941406606,0.3293761831608816,-0.315853977470453,0.2032483768651656,0.3293761831608816,-0.6591864500781797,-0.42454303583347236,0.6226233854333991,0.8149582834018706,0.9332962047635339,0.626112947371272,0.9765791419493165,0.6374469460379092,0.99891361246184,0.34271441711466377,0.2152885486931445,0.9272798022864599,-0.8872797473339736,-0.749943977413734,-0.49004187168975183,0.25759024565358296,0.5411861314779225,0.5822015623379024,-0.449061986607404,-0.9364425457529607,-0.8063971624108366,-0.9586976497739339,-0.3213494062480082,0.1950161035875558,-0.2814179860915295,-0.9532573364130849,-0.15424566887683852,-0.15478489662902759,0.19854541992456137,0.5513520996657336,0.4331375319853758,-0.14787361615618905,-0.3240236887171997,-0.21802543434540464,-0.8574961118767295,0.8847472239201699,-0.8200069162146292,1.0000000000000002,0.9451615682825296,-0.720444676065649,0.34271441711466377,-0.334625118941323,-0.9473958016055299,-0.760241513593238,0.1789281865699466,-0.5105456193303713,-0.8797984875056997,-0.14595308966552678,0.20924964120751333,-0.35819418941406606,0.2107806569427193,-0.37246245689345586,0.06917464938083484,-0.37852749995592866,-0.35819418941406606,0.33293279853265106,0.5815865271034246,-0.8063971624108366,0.3312271121073075
Perdida,-0.4659152975102587,0.20466363736042795,0.20522008559757057,-0.8974618759817782,0.8487486456796165,0.13595690033888885,0.7066735340330625,-0.501492997744348,0.8515280921528904,0.6221508922581077,0.5218259186595572,-0.5485390885431671,-0.7652997034402873,0.4180840140039379,0.29294506159045103,0.1981257751872217,0.5283077845318493,0.5875062990608086,0.49249177327629173,-0.7271273134970502,-0.6473513318402928,-0.10100457600949769,-0.5195041319903039,-0.07713235342743549,-0.6027831044976492,0.5425584719197206,0.839837805871451,0.2800217753250007,0.7934921252579212,0.15707444322568628,0.08928991902292517,-0.13754574417054252,-0.9585603881956759,-0.7865916000681933,0.3336934994680339,0.9084458693318928,-0.4994186253632119,0.005894134757982653,0.5579480153390701,-0.25035234758489106,-0.3572180520178365,-0.6551791990314343,-0.6664587010698577,-0.2752708651834141,-0.6162256020339993,-0.13754574417054252,-0.5087337811098973,-0.01707936790250575,-0.5087337811098973,-0.8004014107551877,-0.8974618759817782,-0.4843446006446408,-0.9093400582504654,-0.9378809919658757,-0.49136929351055925,0.19046396032174623,-0.5085850045421985,-0.01707936790250575,0.19046396032174623,-0.4741585140703705,-0.6697768351394299,0.5120700002981732,0.8216421196419573,0.7666987053434825,0.36535985761758494,0.8530678675101807,0.6881056088394825,0.9289829871904393,0.629668867447265,0.301287736597692,0.7621325193959729,-0.8995650836923994,-0.49807676813430674,-0.32619802237014306,0.44371808158526016,0.7664963151197262,0.7136473956530245,-0.5722426160544986,-0.8002322872857568,-0.6772603270409772,-0.9301166200228557,-0.5077796354598545,-0.0401136310272512,-0.5077151936065113,-0.9398447764252829,-0.12289799831762267,-0.0691712215004163,-0.030517192361436987,0.3272907289956606,0.12961277683563974,-0.18253903172668817,-0.03273450766846026,0.1018740152771414,-0.6472686162831908,0.7797105329631733,-0.7865916000681933,0.9451615682825296,1.0,-0.8216577358984237,0.629668867447265,-0.011661685400099665,-0.8277822279354993,-0.5121008349799961,-0.07968922713711135,-0.5083098272766613,-0.956255960322832,-0.19321330575232298,0.45220334562431475,-0.49136929351055925,0.0063340429123241344,-0.4758830807485388,-0.08596043158869698,-0.4659152975102587,-0.49136929351055925,0.20757830064784186,0.3819750075463018,-0.6772603270409772,0.19901771868445725
El silencio de los corderos,-0.054329538491649086,-0.6714345804150234,0.38894022687083596,0.8207203879132043,-0.4167078254991381,-0.454466855889963,-0.23400484397093457,0.06592084366577604,-0.5983940770458059,-0.1706377326660117,-0.5615090422185841,0.7366748545697636,0.8835768749115488,-0.593831602689369,0.29445741077015813,0.16278687713415763,-0.2133048373866508,-0.2692764672542191,-0.5229917822859523,0.9240084748433803,0.5083143395467,-0.09131107073418337,0.8830424022654771,-0.1446750566223553,0.7955111002064508,-0.10063355417265984,-0.5678518885671302,-0.3907818249626601,-0.4789189187427672,0.04986493873524035,-0.09118102812143541,0.13563751806559352,0.9371208546741048,0.9164499644154471,-0.4695714385329368,-0.6241659659053928,0.054991724305526825,0.2893916390748909,0.011455489411525327,0.2907874390260272,0.34550863766995943,0.5173112124174124,0.4904103479447222,0.24183913645965044,0.472816408713456,0.13563751806559352,0.17524909574727565,-0.27293256752121786,0.17524909574727565,0.34603502186471696,0.8207203879132043,-0.0035639735626662554,0.5134348135378959,0.9573721255986156,0.020601337645032476,-0.5499340178896328,0.12557941865737604,-0.27293256752121786,-0.5499340178896328,0.6035092742882618,0.8661949306992102,0.05803191552934568,-0.35180187878124913,-0.48543081418329276,0.04157258278742182,-0.6002369219116932,-0.1784588032587663,-0.697281200031249,-0.6075483260387003,-0.7892501588123235,-0.44500681880731097,0.49041237772104807,0.3414648881478654,0.5876348074649601,-0.043926685042963626,-0.556523056177314,-0.2866549926362282,0.09984840627952495,0.6908140740562575,0.7575883468404971,0.8716622165793471,0.11399270571325393,-0.22472270772974046,0.18974526108394893,0.8889722497476199,0.6165043239491217,0.5310870023422223,-0.24495458435530584,-0.4601633740404327,0.2093925674058341,0.6956869647587172,0.1117489504944193,-0.11226632834853802,0.46903217482291687,-0.3276789522235998,0.9164499644154471,-0.720444676065649,-0.8216577358984237,1.0,-0.6075483260387003,-0.08755853678715758,0.7258724881894286,0.35680985161477075,-0.13902628008534185,0.8671042762455783,0.9522243428967209,0.7077458402583833,-0.1652016100518616,0.020601337645032476,-0.3207040721950803,-0.028590626009309686,-0.33027950283778323,-0.054329538491649086,0.020601337645032476,-0.5790207482999803,-0.5406004164758553,0.7575883468404971,-0.5645288303481649
Los hombres que no amaban a las mujeres,-0.5076354335639478,-0.05277190283073016,-0.04948770155360024,-0.2716978719715244,0.6031086501480742,-0.4180878239180483,0.6237824655502402,-0.6883826697328111,0.13288534574289895,-0.08755853678713707,-0.25874448289079527,-0.9335083960315913,-0.20031101854321584,-0.2720863908297923,0.17332925463037638,-0.5714471570641472,-0.30327904652258525,-0.23491888324056126,-0.2998877514915579,-0.8361475899317944,0.17778532508388387,-0.7352795575459844,-0.22614026405086807,-0.6964894671072719,-0.9187317272651989,-0.19695848576801936,0.11559521753717857,-0.47703015693359535,0.05044660909150482,0.7614261890618182,0.8183403182655578,0.6598619073836003,-0.5605345020224813,-0.2692452979550547,-0.4035513019754398,0.8109537449050669,-0.6733724366186855,-0.7293505584178454,0.14856490848245404,0.5463015487298768,0.46764226690946725,0.1672045220747751,0.15811398394398257,0.5532244571475128,0.21862435728376295,0.6598619073836003,-0.8220181157192581,-0.5881288916309569,-0.8220181157192581,-0.6044980434321088,-0.2716978719715244,-0.5881094146031267,-0.5611874760079877,-0.7291916560597294,-0.6242793128538233,-0.3017816433658982,-0.765145365579137,-0.5881288916309569,-0.3017816433658982,0.2478243586165387,-0.8853380220520558,0.05305470177114267,0.4703898197035999,-0.005949192094826722,-0.4063566078098054,0.13576593436832424,0.5208042846165497,0.2992583647181662,0.9999999999999998,0.28107192201602293,0.0006330346092792262,-0.5119134886654589,0.35848624246394495,0.2847149379928409,0.7209613432746974,0.9408979619129711,0.7181800638053352,-0.6381074379170654,-0.059178454811854034,0.008774077706791087,-0.37573418944743614,-0.7509361124148008,-0.631467047092129,-0.8373180586054689,-0.41625895710076277,0.09020046545851602,0.24341251072589795,-0.6136762571618771,-0.41269247671770126,-0.6314370549267386,-0.09624066800585752,0.7075317360183969,0.8277403194354731,0.1835419846687852,0.17522669306350758,-0.2692452979550547,0.34271441711466377,0.629668867447265,-0.6075483260387003,0.9999999999999998,0.7690238633346592,-0.11157733571699106,0.34298469675993776,-0.7007645741564642,-0.18152042087487297,-0.6367086881396523,-0.13181999483689372,0.8474369224277976,-0.6242793128538233,-0.5418584821131198,-0.5491997016446319,-0.47951735164406173,-0.5076354335639478,-0.6242793128538233,-0.26235515760164896,-0.3309991018514809,0.008774077706791087,-0.28226365190910957
La catedral del mar,-0.29861385237217736,-0.26818003220542347,-0.2001293240920691,0.3956064422293126,0.09607234261366289,-0.674861723782269,0.24439856032977797,-0.4978146816112281,-0.5262469445483419,-0.6075483260386904,-0.7749750638826856,-0.738152075136391,0.3891229277903811,-0.7135470575841962,0.014581995892482526,-0.884486067100031,-0.8166164895775971,-0.777482060788251,-0.8031310122522785,-0.46180827262566604,0.7644825828865012,-0.8795109929545322,0.16449936563874518,-0.8510555838580958,-0.673265618711778,-0.6831396582234345,-0.5377051590465307,-0.8593861271957107,-0.5806769954598049,0.867272381847571,0.9851678624316247,0.9699924594519965,0.07599249684326825,0.31836945965904767,-0.8107051627822623,0.30633954492511395,-0.48064463536682495,-0.9318947855553343,-0.24070727042976356,0.9199962815998888,0.9045100668502631,0.7574075383718688,0.7527726621316181,0.945376338340165,0.7910341575933019,0.9699924594519965,-0.6586806812319926,-0.7651453655791381,-0.6586806812319926,-0.13974781898481656,0.3956064422293126,-0.38545865099184845,0.011209433236348867,-0.15734881625660094,-0.4253889729634426,-0.5723596527363366,-0.588128891630967,-0.7651453655791381,-0.5723596527363366,0.7263064093629604,-0.5736298326719579,-0.32594044836221986,-0.05084936814374436,-0.633295073435889,-0.80800211978424,-0.5238242263824956,0.12879794842744202,-0.37693694424779906,0.7690238633346592,0.0820282847698709,-0.6187688765160454,0.06604611471463222,0.8723901637007112,0.6580808910028343,0.5862768596153164,0.5891535657160302,0.35807436787469465,-0.3756154632054965,0.5874413170703812,0.583892410324223,0.2893100836704213,-0.5710495335197228,-0.800456378222114,-0.6784150555569954,0.24542520199896825,0.24975886589072818,0.40128629260070325,-0.7860968891264215,-0.816998482526464,-0.9061015695544089,0.05940594409699118,0.9487983896047704,0.9862825708467805,0.7694963605458701,-0.3991526205255177,0.31836945965904767,-0.334625118941323,-0.011661685400099665,-0.08755853678715758,0.7690238633346592,0.9999999999999999,0.5431073287214864,0.8641431996114013,-0.8542634094914465,0.21263225391160573,-0.023564775051330703,0.02234528468554507,0.7361762372071436,-0.4253889729634426,-0.7263040242562064,-0.3431484729775837,-0.5743557648120301,-0.29861385237217736,-0.4253889729634426,-0.536354376488092,-0.7585631308342315,0.583892410324223,-0.5546104171991371
